time,open,high,low,close,MA №1,MA №2,MA №3,MA №4,Volume,Volume MA,Plot,Shapes,RSI,MF
1577491200,7254.77,7365.01,7238.67,7316.14,7245.398140941195,7313.377924372678,7582.259799999992,9297.179700000006,26848.982199,41391.57114775002,139.69710000000555,0,49.80223543782365,-0.09967433371908738
1577577600,7315.36,7528.45,7288,7388.24,7273.966512752956,7318.923263308035,7553.836399999991,9293.482700000004,31387.106085,40629.832077350016,192.38064642857694,0,51.80396696626113,-0.0705687644099254
1577664000,7388.43,7408.24,7220,7246,7268.373210202365,7313.521540100032,7517.966999999991,9288.620000000004,29605.911782,39623.93955945002,207.94606071429115,0,47.75785903182636,-0.07023318663101134
1577750400,7246,7320,7145.01,7195.23,7253.744568161892,7304.759203796326,7487.2061999999905,9281.346150000005,25954.453533,39417.00763890002,217.5064107142909,0,46.365847753269875,-0.08942747361786697
1577836800,7195.24,7255,7175.15,7200.85,7243.165654529514,7297.062225737339,7454.784399999991,9273.306900000005,16792.388165,38142.19700055002,225.37070357143392,0,46.551562654954445,-0.10564544857179008
1577923200,7200.77,7212.5,6924.74,6965.71,7187.674523623611,7272.517616423462,7418.556199999991,9263.368800000004,31951.483932,38359.27750740002,195.1633392857195,0,40.268821921256404,-0.14005373870188634
1578009600,6965.49,7405,6871.04,7344.96,7219.1316188988885,7277.8837189106125,7392.521799999991,9253.523800000004,68428.500451,40302.60323160002,216.4405535714336,0,51.612032900929464,-0.04552058005976138
1578096000,7345,7404,7272.21,7354.11,7246.12729511911,7283.530110102419,7370.169399999992,9244.886600000005,29987.974977,40482.21307360002,229.67908214286223,0,51.84961563493202,-0.04116814862716949
1578182400,7354.19,7495,7318,7358.75,7268.651836095289,7289.101953798536,7347.523999999991,9235.402900000005,38331.085604,40205.56770085002,213.302692857148,0,51.978380054701745,-0.031981329767617535
1578268800,7357.64,7795.34,7346.76,7758,7366.521468876231,7323.835142406052,7332.63599999999,9226.607300000005,54635.695316,40244.09897020002,234.0735500000054,0,61.51508376758496,0.06920274020516912
1578355200,7758.9,8207.68,7723.71,8145.28,7522.273175100984,7384.682909635233,7331.798199999991,9216.534400000006,91171.684661,40020.850640700024,335.35040000000527,0,68.12727628949625,0.0731985339566459
1578441600,8145.92,8455,7870,8055.98,7629.014540080787,7434.408620032623,7330.244999999991,9203.166800000005,112622.64264,42876.53031895003,384.8418714285766,0,65.33959909282737,0.04279493601576584
1578528000,8054.72,8055.96,7750,7817.76,7666.76363206463,7462.805018548725,7324.63999999999,9187.725250000005,64239.51983,44481.90285020003,385.08602500000495,0,58.466678542806456,-0.01855287414272194
1578614400,7817.74,8199,7672,8197.02,7772.814905651704,7517.191313471041,7336.025599999991,9173.427400000006,82406.777448,47628.88302120003,442.24533571429083,0,64.8126104889516,0.07571520304304401
1578700800,8198.86,8286.34,8003.16,8020.01,7822.253924521363,7554.437142102816,7351.061199999992,9154.423150000006,54810.032667,48412.511897050026,491.0273071428623,0,60.19018548819987,-0.012311612340430319
1578787200,8020.01,8197,7960,8184.98,7894.79913961709,7601.144020465571,7368.529399999991,9129.879050000007,38131.494336,46916.486753700025,546.3805500000054,0,62.849483855653205,0.07902962605875981
1578873600,8184.97,8196,8055.89,8110.34,7937.907311693672,7638.862241171825,7392.670599999991,9113.780800000006,31159.755683,46292.99982845002,572.7547000000059,0,60.86832365969884,0.08644573024000217
1578960000,8110.34,8880,8105.54,8810.01,8112.327849354938,7725.613927010949,7426.679399999993,9095.827700000005,120399.126742,50938.35394940002,691.6678035714343,0,70.31470631162927,0.17375317505434534
1579046400,8814.64,8916.48,8564,8821.41,8254.14427948395,7806.784006491619,7459.984799999992,9080.419100000005,84816.297606,53366.18077590002,789.9065250000053,0,70.43991631352844,0.22544678867383672
1579132800,8820.01,8859.81,8586,8720.01,8347.31742358716,7874.430376381129,7484.214599999993,9069.748650000005,51991.074284,54283.59939705002,854.86311428572,0,67.70444211320951,0.19619909666728957
1579219200,8720.15,9041.65,8672.44,8913.28,8460.509938869727,7951.382200352897,7514.090399999992,9061.190400000005,70897.737377,56486.03715595002,938.4142250000061,0,70.08873573293745,0.20228634495084816
1579305600,8913.27,8988.88,8806.38,8915.96,8551.59995109578,8022.832407734163,7537.615999999993,9051.555950000004,38294.746545,56831.41917895002,1010.9622785714344,0,70.12167608279542,0.21241514324455396
1579392000,8915.09,9198.98,8466,8701.7,8581.619960876626,8073.118896050151,7560.812199999993,9035.364450000005,70676.889259,58884.968052800024,1005.4031285714349,0,64.04878715793399,0.20178491453717576
1579478400,8701.72,8746.99,8521.28,8642.35,8593.7659687013,8115.284163009399,7585.841399999993,9022.847850000006,38896.639746,59532.07736345002,969.1916500000066,0,62.43576333578885,0.21125634245254943
1579564800,8642.35,8789,8488,8736.03,8622.21877496104,8161.265336119814,7614.676399999993,9011.674350000005,36494.687659,60517.19233815003,936.5786750000061,0,63.97785531912506,0.23230060030292235
1579651200,8736.04,8818,8590,8682.36,8634.247019968832,8199.86494085168,7642.469399999994,8998.803700000006,29080.557138,60373.64599845003,855.308803571435,0,62.397437695090474,0.24720774633187415
1579737600,8682.77,8691.81,8306.39,8404.52,8588.301615975066,8215.024574862666,7666.673399999992,8983.795100000005,48165.944597,59360.518205750035,726.3055107142922,0,54.844389567202775,0.1868391921945008
1579824000,8404.52,8528.02,8238,8439,8558.441292780053,8231.615347095061,7687.673399999992,8964.797100000003,41687.529529,59945.49593335004,598.1545785714349,0,55.56326689876088,0.19236622914323975
1579910400,8438.99,8451.26,8254.9,8340.58,8514.869034224042,8239.686802865797,7703.935599999993,8943.782950000004,25521.157932,59304.99954975004,446.51900000000614,0,52.970986821462425,0.20914084966998037
1579996800,8340.01,8618.13,8293.66,8615,8534.895227379235,8267.487780431295,7726.471399999994,8926.316100000004,31130.485164,58129.739042150046,364.5078964285776,0,58.749784083354065,0.2004584508637239
1580083200,8614.39,9000,8535,8907.57,8609.430181903388,8314.901278177125,7754.420599999995,8914.139500000005,53973.542996,56269.831958900046,354.28032500000614,0,63.84989756629569,0.17585524461966706
1580169600,8907.57,9400,8862.4,9374.21,8762.38614552271,8393.368590904745,7795.131999999994,8902.224450000003,74584.853765,54367.94251515004,401.80778928572016,0,70.1822531255627,0.28173735768671804
1580256000,9375.34,9449.24,9216,9301.53,8870.214916418168,8460.639806393283,7836.679999999994,8891.953300000005,53864.065122,53849.16977975004,397.2295678571486,0,68.17905288991916,0.3043459476342918
1580342400,9301.57,9578,9204.44,9513.21,8998.813933134534,8538.607968882669,7882.744199999994,8888.648450000004,60626.744259,52760.16812030003,435.8480892857202,0,70.79375585204161,0.27064413139435456
1580428800,9511.52,9530.22,9210.01,9352.89,9069.629146507627,8598.925156372841,7925.840399999995,8881.219300000004,45552.022352,52297.26760455004,417.5593714285764,0,66.34719361402301,0.3145204345327289
1580515200,9351.71,9464.53,9281,9384.61,9132.6253172061,8657.124033678556,7968.362999999995,8880.944400000004,28578.067354,51819.59625545003,407.57170714286246,0,66.79162750708221,0.2879184859411542
1580601600,9384.41,9477.03,9120,9331.51,9172.40225376488,8707.078549702366,8013.712199999994,8879.262350000005,45690.91254,52546.15409830003,370.6164750000052,0,65.23839951667887,0.2985779030429424
1580688000,9331.59,9618.79,9234,9292.24,9196.369803011903,8750.423842317006,8057.185199999994,8872.587750000004,50892.133451,49070.80443375003,371.8838357142908,0,64.05209124262916,0.18306028823809206
1580774400,9291.35,9350,9093.01,9197.02,9196.499842409523,8783.505039182413,8103.291199999995,8866.051400000004,53308.175266,47495.39831675003,359.6288250000049,0,61.14852201473907,0.13731529666204317
1580860800,9197.02,9744.45,9177.22,9612.04,9279.607873927618,8844.877999242975,8163.055599999995,8860.410450000005,64870.415615,48139.36538330003,411.34441428571915,0,67.96485887973705,0.17254171173719032
1580947200,9612.03,9862.57,9526.35,9772,9378.086299142095,8913.553703002755,8212.938999999995,8856.323200000004,64949.706588,47841.963843850026,499.04174642857646,0,70.13940680726076,0.1823520760441162
1581033600,9772,9885,9730,9813.73,9465.215039313676,8980.233428706255,8266.207599999996,8853.690300000006,43966.114632,48125.53224820002,589.4560250000046,0,70.69820910092683,0.17695743418165205
1581120000,9813.87,9940,9667.11,9895.05,9551.18203145094,9047.997619172458,8320.351999999995,8853.841000000004,43600.843666,46771.72996855002,660.905232142862,0,71.80549039441163,0.24029807743677575
1581206400,9895.04,10166,9880.75,10151.75,9671.295625160752,9129.757054789314,8380.731999999995,8855.783350000005,43408.475616,46997.32176205002,751.3172464285763,0,75.01511561740121,0.27770006248044077
1581292800,10151.72,10188,9756,9851.83,9707.4025001286,9183.243939619735,8427.739799999996,8855.643150000005,59573.084619,48151.24161005001,780.015875000005,0,65.61643953434938,0.2120715064444447
1581379200,9851.74,10323.59,9700,10223.08,9810.53800010288,9260.268832981235,8485.859599999994,8857.638550000005,62422.395224,49818.333514350015,854.7632857142905,0,70.53725253009554,0.25296941137882417
1581465600,10223.08,10450,10223.08,10326.46,9913.722400082304,9339.245956464107,8547.273399999995,8861.888250000005,61008.06393,50460.43948100001,888.0160642857193,0,71.74970239821927,0.26780340238666
1581552000,10325.33,10500,10080,10229.63,9976.903920065843,9405.200330059359,8607.773399999995,8865.328700000005,79344.358759,52343.2809425,879.8988535714337,0,68.89010128215534,0.22100630977796085
1581638400,10227.78,10381.56,10111.37,10344.36,10050.395136052673,9474.767713017925,8670.620599999995,8869.512300000006,47038.480173,53419.147054550005,859.6149428571484,0,70.39564279407114,0.2515007110444691
1581724800,10344.36,10375,9801,9904.72,10021.260108842138,9506.616030572153,8723.620199999994,8871.164850000006,57657.202947,54745.48294370001,745.6594535714341,0,58.67723364873035,0.1838954763247337
1581811200,9904.46,10050,9638.12,9917.27,10000.46208707371,9537.034843122365,8775.642799999994,8870.348550000006,60023.999537,55048.00577075001,639.5535107142914,0,58.88762440784758,0.1727315346376264
1581897600,9910.7,9964.16,9452.67,9706,9941.56966965897,9549.550780668857,8821.997999999994,8867.003600000005,70261.011901,54831.81367755,523.621385714291,0,53.911434451695875,0.11132063029366573
1581984000,9706,10250,9576.01,10164.71,9986.197735727175,9595.11813024894,8880.372199999994,8865.208400000005,70604.124019,55668.8166224,489.4141178571492,0,61.51547033818939,0.169909242026989
1582070400,10164.78,10250,9350,9593.79,9907.71618858174,9595.0197502305,8928.343399999994,8859.093050000005,55162.586895,55395.6087542,361.02637500000617,0,50.37533123658715,0.11219152867654444
1582156800,9594.65,9699,9400,9596.42,9845.456950865393,9595.123472435647,8976.254799999993,8852.429000000006,60152.342914,56125.624782299994,226.64558928572046,0,50.419874195586644,0.13191629170989638
1582243200,9597.21,9755.51,9550.21,9677.05,9811.775560692315,9601.19210410708,9030.481599999994,8841.670250000006,42181.554524,56805.7991408,114.95335714286375,0,51.84689828524778,0.1358392448220743
1582329600,9677.05,9709.17,9560.02,9650.86,9779.592448553853,9604.871207506556,9076.599599999994,8832.516100000006,24636.757623,55753.09139495001,-2.758285714279168,0,51.33010206349798,0.13564934593749348
1582416000,9650.85,9990,9645,9936.4,9810.953958843082,9629.428895839405,9128.245399999993,8822.322950000007,37702.089843,55093.589214550004,-70.848149999994,0,56.429356307669515,0.19306336640968588
1582502400,9936.4,9990,9473.56,9656.13,9779.989167074466,9631.406755406855,9174.192999999994,8810.604750000006,55796.59612,55218.01025725,-203.64408571427987,0,50.80296851743437,0.18702456723637623
1582588800,9655.52,9675,9250,9315.84,9687.159333659572,9608.031440191533,9205.349799999993,8797.784000000007,54379.344552,54693.4567041,-358.689596428565,0,44.94361353863339,0.12289140526438347
1582675200,9316.48,9377.44,8633.63,8785.25,9506.777466927659,9547.084666844012,9218.149199999993,8785.163700000006,92130.345482,56052.48864879999,-551.1810428571366,0,37.651723119052214,0.0445110834289915
1582761600,8786,8971.77,8531,8823.21,9370.063973542126,9493.464321151863,9233.493799999993,8771.529900000007,72483.578762,57478.36185529999,-702.3109285714218,0,38.42147936901476,0.06088180876865437
1582848000,8823.25,8900,8445,8692.91,9234.633178833701,9434.16400106654,9250.996799999994,8758.014050000007,71155.208977,58856.08012084999,-841.7784999999933,0,36.74451371481005,0.0400419538319832
1582934400,8690.8,8790,8523.55,8523.61,9092.42854306696,9366.715556543093,9257.528599999992,8746.168550000008,36748.183035,58523.0654918,-964.7046999999928,0,34.629590212843496,-0.024493604602158364
1583020800,8523.61,8750,8411,8531.88,8980.318834453568,9304.875885688049,9267.765999999992,8738.576100000008,43892.200403,57739.021280999994,-1083.38453214285,0,34.82692497948665,-0.00702815125088028
1583107200,8530.3,8965.75,8498,8915.24,8967.303067562854,9276.013968229674,9282.371199999992,8731.682650000008,60401.31773,57637.96740629999,-1072.0508964285646,0,43.36215261206588,-0.002654057624715217
1583193600,8911.18,8919.65,8651,8760.07,8925.856454050283,9237.795896508957,9295.365799999994,8723.825300000006,55154.997282,57345.314073899994,-1058.7012392857073,0,41.02044376327819,-0.006983428601434137
1583280000,8760.07,8848.29,8660,8750.87,8890.859163240226,9201.727311582366,9294.182999999994,8716.499550000006,38696.482578,55312.92026485,-1027.343399999993,0,40.87948495173641,0.012161851470377174
1583366400,8750.99,9159.42,8746.54,9054.68,8923.623330592181,9190.83491813182,9298.848399999993,8710.239050000007,58201.866355,55871.089573950005,-907.6740499999923,0,47.31756848276311,0.007195732065446091
1583452800,9054.64,9170,8985.5,9131.88,8965.274664473745,9186.467887159093,9307.085799999993,8701.320750000008,43782.948044,55177.3768288,-801.4341035714212,0,48.84208165667575,0.06393169228975108
1583539200,9130.89,9188,8835,8886.66,8949.551731578997,9164.259895517678,9306.553399999993,8691.951500000006,45422.204525,54447.2870782,-738.7692071428493,0,44.442723621701084,0.01569049002132005
1583625600,8885.25,8886.76,8000,8033.31,8766.303385263198,9080.485829183035,9288.900399999995,8681.405200000007,77537.315166,54811.102241450004,-827.037574999992,0,33.22671109163021,-0.04922594758091838
1583712000,8034.76,8179.31,7632.01,7929.87,8599.016708210558,8995.255027021329,9273.463799999994,8670.555150000007,116968.863268,57129.3392039,-848.7571214285633,0,32.166983698009545,-0.0843254935707748
1583798400,7929.87,8149,7728.01,7894.56,8458.125366568447,8913.722062056786,9258.507999999994,8658.080200000008,86783.443875,58710.382052900015,-894.1721857142774,0,31.794207055159717,-0.07595676013570561
1583884800,7894.57,7980,7590,7934.52,8353.404293254758,8841.188575978505,9242.477799999995,8647.081050000006,79942.411172,59699.88546580002,-911.8664999999919,0,32.74411407478057,-0.039171104035325116
1583971200,7934.58,7966.17,4410,4800,7642.723434603807,8541.841274054172,9164.830599999994,8620.367600000007,261505.608653,70666.08817225002,-1324.4525821428492,0,15.044424249623773,-0.18457101789352762
1584057600,4800.01,5955,3782.13,5578.6,7229.898747683045,8322.34192042053,9108.312199999995,8596.399350000007,402201.673764,89544.33397930002,-1505.4583714285632,0,25.776891835356253,-0.0018841917125715648
1584144000,5576.05,5640.52,5055.13,5172.06,6818.330998146436,8088.987704093082,9042.973399999995,8571.334400000007,136910.135974,94504.73628585001,-1685.8660249999923,0,24.06724045282901,-0.05903238794291119
1584230400,5172.48,5940,5093.1,5361.3,6526.924798517149,7886.936763049151,8983.387799999995,8549.535900000006,139916.146534,98710.71380655002,-1792.8539285714219,0,26.510647235133575,-0.07422084979626793
1584316800,5360.33,5365.42,4442.12,5028.97,6227.333838813719,7675.235521341806,8911.667199999994,8527.188550000006,227276.92276,107355.59271695002,-1937.7905999999928,0,24.989849279358907,-0.022057257689615244
1584403200,5028.86,5525,4921.45,5312.64,6044.395071050975,7500.228445686857,8839.768599999996,8505.829050000006,150089.926318,110253.57175875001,-2018.0128607142783,0,28.747199457895007,0.02343778480798594
1584489600,5312.64,5436.17,5009.37,5393.04,5914.12405684078,7344.140412673016,8760.145199999995,8484.856900000006,137127.634894,113485.77456535,-2047.2377428571347,0,29.82020278052363,0.06056795838479547
1584576000,5393.26,6400,5252.53,6162.37,5963.773245472624,7256.601863586126,8697.361999999996,8467.043850000007,199020.873439,119879.05778845001,-1919.5217107142776,0,39.247826697464596,0.10330355255107077
1584662400,6162.05,6900,5670,6208.36,6012.690596378099,7178.954318135301,8631.264999999996,8446.385650000006,219298.329514,129006.56511240001,-1788.2030392857075,0,39.768718673587266,0.09963903361643449
1584748800,6204.57,6456.98,5860.02,6186.98,6047.548477102479,7105.474739014167,8567.946799999996,8424.244150000008,128913.668363,133257.6385104,-1651.140082142849,0,39.5987393160966,0.10579975712626367
1584835200,6187.04,6407.87,5734.01,5816.19,6001.276781681983,7009.9721657538585,8496.578399999995,8400.490000000007,119115.990527,136193.37215024998,-1532.9141857142783,0,36.67131257782856,0.05306919583441766
1584921600,5816.05,6600,5688,6467.31,6094.4834253455865,6969.77496829061,8439.294399999995,8380.004100000007,164674.215785,141669.3330754,-1290.5583249999922,0,44.43901089263553,0.09588509886543667
1585008000,6465.25,6833,6371.33,6744.72,6224.530740276469,6953.104229898712,8388.343999999994,8362.234050000006,151138.009878,147291.4094404,-989.2453964285644,0,47.39926786333359,0.1243666647784187
1585094400,6744.69,6957.96,6450,6677.43,6315.1105922211755,6932.683916572882,8337.952199999994,8343.341800000007,132155.734989,150989.1028721,-667.0966321428497,0,46.748626899637884,0.10725125809448678
1585180800,6677.42,6780,6510,6737.36,6399.56047377694,6918.215478308223,8280.458599999994,8325.122700000007,83026.555211,152951.28323044998,-316.4609392857078,0,47.44061476471086,0.1160458215923695
1585267200,6737.27,6842.59,6261,6359.11,6391.470379021552,6876.800257692799,8212.200799999997,8305.402650000007,82914.968354,154825.92142189998,-38.719424999993635,0,43.59045775856176,0.107273382463424
1585353600,6359.11,6360,6024,6236.65,6360.506303217241,6829.381720085925,8140.6591999999955,8286.095150000006,93159.693429,155607.04033505,180.4552500000068,0,42.3909547767489,0.13773334011942787
1585440000,6236.65,6266,5866.56,5881.42,6264.689042573793,6759.1623334128935,8060.386599999995,8264.710600000006,63311.627714,152924.17855735,331.34156785714913,0,39.035369636846234,0.11760607725991631
1585526400,5880.5,6599,5857.76,6394.38,6290.627234059034,6732.141419826753,7985.239199999995,8244.607450000005,118889.549992,154529.4838632,586.7122464285785,0,45.71747957697342,0.13947643276073537
1585612800,6394.45,6523.23,6321.4,6410.44,6314.589787247227,6708.311685024772,7916.411399999996,8224.949350000006,72337.595259,154149.24306755004,841.7400857142925,0,45.917346252645515,0.11717697480093427
1585699200,6412.14,6679.94,6150.11,6642.92,6380.255829797781,6703.467856504418,7844.808199999997,8206.488850000005,97500.7524,145949.00025490002,936.6834321428641,0,48.853130791054625,0.22243327365957588
1585785600,6643.36,7198,6551,6794.09,6463.022663838225,6710.180607874461,7774.160799999997,8188.949250000006,149299.906871,133303.91191025003,1058.3112250000067,0,50.72617139989654,0.131020424557926
1585872000,6793.86,7048,6602.1,6734.1,6517.23813107058,6711.952414698575,7704.250199999997,8171.363200000006,104080.276939,131662.4189585,1091.4141642857212,0,49.94451857488047,0.14775195963354504
1585958400,6732.97,6990.41,6650.01,6856.99,6585.188504856464,6722.695939535718,7634.502799999997,8154.709050000006,72990.861139,128316.15468875,1133.8516642857212,0,51.590169596909945,0.17774007912124087
1586044800,6857.41,6895.54,6677.52,6772.78,6622.706803885171,6726.4058699404795,7571.863999999997,8137.788000000006,49685.356983,119436.57639989999,1075.2837035714351,0,50.36816171157333,0.16252711300931375
1586131200,6772.78,7355.14,6765,7329.9,6764.1454431081365,6771.109138833777,7520.116599999996,8123.216050000006,118052.000832,117834.68012559999,1102.6668571428636,0,57.534722438302104,0.19167379457390238
1586217600,7329.9,7459.69,7077,7197.32,6850.780354486509,6802.680313734979,7469.942999999996,8108.359700000006,103585.168918,116157.55682679999,1058.573850000007,0,55.481606836596576,0.13079384587147863
1586304000,7197.32,7420,7150,7361.28,6952.8802835892075,6844.058068273129,7413.874399999996,8095.234150000007,76059.145838,110009.47044674998,1070.4459500000066,0,57.50138084281409,0.10464546775438967
1586390400,7360.26,7371.92,7108.08,7283.54,7019.012226871366,6876.612285438082,7367.669399999996,8081.507500000006,61077.538712,102098.43090664998,1051.116125000007,0,56.19945363944759,0.13600938454812508
1586476800,7283.54,7295.75,6739.98,6858.92,6986.993781497093,6875.301745776002,7312.919399999996,8067.290850000007,104674.623375,100886.47865724997,935.2515535714354,0,49.594328702993664,0.1018741324660485
1586563200,6858.92,6944.3,6760,6876.83,6964.961025197674,6875.414949792594,7256.914999999996,8059.209300000006,45470.293206,97204.19379119997,777.0140892857214,0,49.86199630276776,0.15832398931920144
1586649600,6876.84,7177,6780,6903.79,6952.726820158139,6877.5168053635125,7201.973599999997,8051.578000000006,73868.666501,92663.91632699998,669.2086392857213,0,50.289923430775076,0.08808000943562809
1586736000,6903.79,6903.79,6575,6837.91,6929.763456126511,6874.582967929178,7140.003799999997,8045.448900000007,96415.476573,89927.78966174998,576.4791107142928,0,49.1851949164649,0.07098882686783926
1586822400,6838.04,6978,6754.28,6868.7,6917.550764901209,6874.147192527017,7084.255199999997,8038.902850000006,69068.623285,86773.43407654998,488.4347892857216,0,49.7408819138776,0.08244058724785784
1586908800,6868.57,6933,6605,6621.24,6858.288611920967,6855.4133264139045,7030.363199999996,8031.015000000007,61571.384994,85700.67556569997,367.10920357143544,0,45.43999296246265,0.01796734793464375
1586995200,6621.25,7190,6468.27,7101.94,6907.018889536774,6873.674561494356,6996.6969999999965,8026.305600000008,125009.857539,87805.42002494997,312.994660714293,0,53.79729254934641,0.10263677196455243
1587081600,7101.99,7148.12,6972.98,7027.55,6931.125111629419,6885.072742124404,6960.7837999999965,8019.996650000007,54126.509763,85853.76084164999,246.65999642857867,0,52.45814147803315,0.07867144121234322
1587168000,7026.78,7293.08,7014.4,7248.6,6994.620089303535,6912.0006871522255,6931.897599999997,8014.777450000007,49488.542819,85162.60659689999,183.48505000000716,0,55.96581945624733,0.13349556858568948
1587254400,7248.6,7266.15,7055.6,7120.74,7019.844071442828,6927.462858474283,6903.840199999997,8008.581450000007,45664.86393,81501.37229379998,130.0852142857218,0,53.506694769950464,0.09614375004608247
1587340800,7121.4,7220,6751,6826.83,6981.241257154263,6920.008572661373,6869.739199999997,8001.595800000007,90149.49137,82391.96709934997,28.72311428572175,0,48.25756365712766,0.06325325487134702
1587427200,6828.98,6940,6762,6841.37,6953.26700572341,6914.183493204975,6828.261799999997,7995.1170000000075,60109.710808,80522.41501974998,-33.82296785713527,0,48.52659132845275,0.008601011990151727
1587513600,6841.36,7156.38,6818,7125.14,6987.641604578728,6929.809901115717,6795.563199999997,7990.111750000007,61486.377334,76131.73854289998,-40.4023749999925,0,53.59742027718163,0.06639485489776704
1587600000,7125.12,7738,7020,7482.39,7086.591283662982,6970.741760292331,6770.193599999998,7988.252450000007,102773.569561,76066.40317399999,2.8662821428650886,0,59.06484610525247,0.11381617047612434
1587686400,7483.96,7615.96,7388,7505,7170.273026930386,7010.316444715121,6739.199999999998,7984.8270000000075,60182.119939,75425.966114,60.41933928572189,0,59.39096536527711,0.10538352352960477
1587772800,7505,7705,7431.07,7538.67,7243.952421544309,7049.4537451065935,6707.335799999997,7981.678400000007,43874.427726,75135.41965115,101.57977500000709,0,59.903255941103886,0.10370180469774157
1587859200,7539.03,7700,7480,7693.1,7333.781937235447,7097.131245469068,6683.4645999999975,7977.340200000007,50522.616209,71758.95042000001,216.20505357143597,0,62.25518511539159,0.06635624837909325
1587945600,7693.1,7792.02,7606,7774.62,7421.949549788357,7147.315597656544,6678.290799999999,7973.423150000008,65441.339576,69851.7589529,320.5356035714361,0,63.473176509659574,0.13377005753042095
1588032000,7773.51,7780,7659.12,7738.98,7485.3556398306855,7191.142590422726,6674.472999999998,7970.825550000008,46302.752638,68363.9392929,421.1256785714356,0,62.52325718563487,0.11613052074163896
1588118400,7738.58,8952.89,7710.05,8778.57,7743.998511864548,7308.729805946969,6692.153199999998,7973.2179500000075,183546.887514,74487.40673300001,645.7689607142931,0,74.50763888323155,0.1816970083227749
1588204800,8778.58,9460,8401,8620,7919.198809491639,7405.8609314323785,6705.862799999998,7974.942900000007,206277.214124,79567.53627045001,756.1078000000073,0,70.7891693552697,0.13170778026080132
1588291200,8620,9059.18,8613.56,8826.96,8100.75104759331,7511.127529104054,6786.401999999998,7977.336700000009,91468.815059,81867.4623631,884.3736214285783,0,72.70392641333109,0.11821069807529425
1588377600,8825.67,9010,8753,8972.05,8275.010838074648,7619.344008429679,6854.270999999997,7981.400500000009,59002.08755,81124.13341555001,1014.3661821428635,0,73.99107285028109,0.16205492767746318
1588464000,8972.58,9200,8712,8894.16,8398.840670459718,7713.774822620073,6928.712999999997,7985.912600000008,90126.065643,80809.66286905001,1098.8378178571495,0,72.02746475598448,0.11280321186588083
1588550400,8894.15,8950,8522,8871.96,8493.464536367774,7799.5663172408085,6998.926199999996,7989.919500000009,84418.512331,81577.15732135001,1158.671446428578,0,71.44548718821162,0.14364589288099885
1588636800,8871.92,9118.58,8760,9021.83,8599.137629094219,7890.104367815564,7078.783399999997,7995.293600000009,76480.765342,82322.62633875001,1198.3257928571493,0,73.02979230107465,0.197423457340439
1588723200,9021.36,9395,8906.21,9142.92,8707.894103275376,7982.905525755152,7155.3889999999965,8001.268150000009,105925.30242,81368.39858280001,1266.8901750000068,0,74.27187486043712,0.13962003554952684
1588809600,9143.4,10067,9021,9986.4,8963.595282620301,8131.312523847363,7247.256199999996,8010.083400000008,147154.611378,86019.80366355002,1430.1872892857214,0,80.87804390880059,0.2162797106225489
1588896000,9986.3,10035.96,9705,9800.01,9130.878226096242,8254.919744303113,7320.0089999999955,8018.097100000009,100683.7964,88579.56634260001,1544.9623892857212,0,76.22061237368948,0.16681020428878926
1588982400,9800.02,9914.25,9520,9539.4,9212.582580876993,8350.06642991029,7386.629799999996,8025.694100000009,81950.679567,90393.85712445,1563.6939107142928,0,70.1388733864237,0.13222316571661819
1589068800,9539.1,9574.83,8117,8722.77,9114.620064701594,8377.674101768787,7437.345599999996,8031.974850000008,183865.182028,95079.64165735002,1377.9725857142928,0,55.2595920467614,0.14144903840466563
1589155200,8722.77,9168,8200,8561.52,9004.000051761275,8391.29231645258,7492.252199999995,8037.720400000008,168807.251832,100514.51870855001,1139.7097000000067,0,52.87437716197322,0.11578649832961661
1589241600,8562.04,8978.26,8528.78,8810.79,8965.358041409021,8422.366218937574,7539.121799999996,8038.499250000009,86522.780066,101766.33884515,955.1902535714364,0,56.033704901761745,0.1005635253008727
1589328000,8810.99,9398,8792.99,9309.37,9034.160433127217,8488.070202719975,7590.414799999995,8038.896100000008,92466.274018,101250.97406800001,863.396578571437,0,61.581579169012905,0.11874270359657199
1589414400,9309.35,9939,9256.76,9791.98,9185.724346501775,8584.656113629606,7652.705799999996,8040.206350000009,129565.37747,104720.13694455,846.7441571428651,0,66.04762381460544,0.14924801096401455
1589500800,9791.97,9845.62,9150,9316.42,9211.86347720142,8638.860845953339,7704.286999999996,8040.762750000008,115890.761516,108320.95363405,724.3583821428647,0,58.79466581977716,0.12073039600647362
1589587200,9315.96,9588,9220,9381.27,9245.744781761136,8693.854116623463,7764.730199999996,8040.631000000008,59587.627862,108774.2042167,614.3323357142931,0,59.44862834011263,0.09507683768007626
1589673600,9380.81,9888,9322.1,9680.04,9332.603825408909,8766.904922799502,7833.597999999995,8043.257600000008,68647.764323,108934.52545405,555.5095250000079,0,62.408676169252146,0.07886985926418959
1589760000,9681.11,9950,9464.23,9733.93,9412.869060327128,8838.536409999539,7910.648199999996,8046.223000000009,82006.603583,110719.7180013,489.5992821428654,0,62.934235822976824,0.0749681979872504
1589846400,9733.93,9897.21,9474,9775.53,9485.401248261702,8907.943342592165,7978.2711999999965,8048.942600000009,78539.760454,105469.36164830001,477.61161071429376,0,63.36008778492846,0.03191797821065629
